rollno,semno,year,subno,crd,grade,date_of_entry,sub_type
1401CS12,6,2017,HS311,6,BC,5/4/2017 12:14:36,HS Elective
1401CS13,6,2017,CS302,6,AB,5/11/2017 20:17:02,CORE
1401CS13,6,2017,CS346,6,AB,5/2/2017 14:14:19,CORE
1401CS13,6,2017,CS347,3,AB,5/2/2017 14:29:48,CORE
1401CS13,6,2017,CS348,8,AB,5/4/2017 20:08:41,CORE
1401CS13,6,2017,CS362,8,AA,5/11/2017 19:34:07,CORE
1401CS13,6,2017,CS399,3,AA,5/1/2017 11:56:21,CORE
1401CS13,6,2017,HS312,6,AA,5/3/2017 16:39:10,HS Elective
1401CS14,6,2017,CS302,6,AB,5/11/2017 20:17:02,CORE
1401CS14,6,2017,CS346,6,AA,5/2/2017 14:14:19,CORE
1401CS14,6,2017,CS347,3,AA,5/2/2017 14:29:48,CORE
1401CS14,6,2017,CS348,8,AA,5/4/2017 20:08:41,CORE
1401CS14,6,2017,CS362,8,AA,5/11/2017 19:34:07,CORE
1401CS14,6,2017,CS399,3,BB,5/1/2017 11:56:21,CORE
1401CS14,6,2017,HS312,6,AA,5/3/2017 16:39:10,HS Elective
1401CS15,6,2017,CS302,6,AA,5/11/2017 20:17:02,CORE
1401CS15,6,2017,CS346,6,AA,5/2/2017 14:14:19,CORE
1401CS15,6,2017,CS347,3,BB,5/2/2017 14:29:48,CORE
1401CS15,6,2017,CS348,8,AA,5/4/2017 20:08:41,CORE
1401CS15,6,2017,CS362,8,AA,5/11/2017 19:34:07,CORE
1401CS15,6,2017,HS312,6,BB,5/3/2017 16:39:10,HS Elective
1401CS16,6,2017,CS302,6,F,5/11/2017 20:17:02,CORE
1401CS16,6,2017,CS346,6,F,5/2/2017 14:14:19,CORE
1401CS16,6,2017,CS347,3,F,5/2/2017 14:29:48,CORE
1401CS16,6,2017,CS348,8,F,5/4/2017 20:08:41,CORE
1401CS16,6,2017,CS362,8,DD,5/11/2017 19:34:07,CORE
1401CS16,6,2017,CS399,3,F,5/1/2017 11:56:21,CORE
1401CS16,6,2017,HS312,6,CC,5/3/2017 16:39:10,HS Elective
1401CS17,6,2017,CS302,6,BB,5/11/2017 20:17:02,CORE
1401CS17,6,2017,CS346,6,BC,5/2/2017 14:14:19,CORE
1401CS17,6,2017,CS347,3,BC,5/2/2017 14:29:48,CORE
1401CS17,6,2017,CS348,8,CD,5/4/2017 20:08:41,CORE
1401CS17,6,2017,CS362,8,BC,5/11/2017 19:34:07,CORE
1401CS17,6,2017,CS399,3,BB,5/1/2017 11:56:21,CORE
1401CS17,6,2017,HS331,6,BB,5/3/2017 10:50:27,HS Elective
1401CS19,6,2017,CS302,6,AB,5/11/2017 20:17:02,CORE
1401CS19,6,2017,CS346,6,AB,5/2/2017 14:14:19,CORE
1401CS19,6,2017,CS347,3,BB,5/2/2017 14:29:48,CORE
1401CS19,6,2017,CS348,8,BB,5/4/2017 20:08:41,CORE
1401CS19,6,2017,CS362,8,BB,5/11/2017 19:34:07,CORE
1401CS19,6,2017,CS399,3,BC,5/1/2017 11:56:21,CORE
1401CS19,6,2017,HS331,6,BC,5/3/2017 10:50:27,HS Elective
1401CS20,6,2017,CS302,6,BB,5/11/2017 20:17:02,CORE
1401CS20,6,2017,CS346,6,AB,5/2/2017 14:14:19,CORE
1401CS20,6,2017,CS347,3,CC,5/2/2017 14:29:48,CORE
1401CS20,6,2017,CS348,8,CC,5/4/2017 20:08:41,CORE
1401CS20,6,2017,CS362,8,BC,5/11/2017 19:34:07,CORE
1401CS20,6,2017,CS399,3,BB,5/1/2017 11:56:21,CORE
1401CS20,6,2017,HS312,6,AB,5/3/2017 16:39:10,HS Elective
1401CS21,6,2017,CS302,6,AA,5/11/2017 20:17:02,CORE
1401CS21,6,2017,CS346,6,AA,5/2/2017 14:14:19,CORE
1401CS21,6,2017,CS347,3,BB,5/2/2017 14:29:48,CORE
1401CS21,6,2017,CS348,8,AB,5/4/2017 20:08:41,CORE
1401CS21,6,2017,CS362,8,BB,5/11/2017 19:34:07,CORE
1401CS21,6,2017,CS399,3,AB,5/1/2017 11:56:21,CORE
1401CS21,6,2017,HS311,6,AB,5/4/2017 12:14:36,HS Elective
1401CS22,6,2017,CS302,6,BB,5/11/2017 20:17:02,CORE
1401CS22,6,2017,CS346,6,BB,5/2/2017 14:14:19,CORE
1401CS22,6,2017,CS347,3,BB,5/2/2017 14:29:48,CORE
1401CS22,6,2017,CS348,8,AB,5/4/2017 20:08:41,CORE
1401CS22,6,2017,CS362,8,AB,5/11/2017 19:34:07,CORE
1401CS22,6,2017,HS312,6,BB,5/3/2017 16:39:10,HS Elective
1401CS24,6,2017,CS302,6,AA,5/11/2017 20:17:02,CORE
1401CS24,6,2017,CS346,6,AB,5/2/2017 14:14:19,CORE
1401CS24,6,2017,CS347,3,AB,5/2/2017 14:29:48,CORE
1401CS24,6,2017,CS348,8,AA,5/4/2017 20:08:41,CORE
1401CS24,6,2017,CS362,8,AA,5/11/2017 19:34:07,CORE
1401CS24,6,2017,CS399,3,AA,5/1/2017 11:56:22,CORE
1401CS24,6,2017,HS311,6,AB,5/4/2017 12:14:36,HS Elective
1401CS25,6,2017,CS302,6,BB,5/11/2017 20:17:02,CORE
1401CS25,6,2017,CS346,6,BC,5/2/2017 14:14:19,CORE
1401CS25,6,2017,CS347,3,BB,5/2/2017 14:29:48,CORE
1401CS25,6,2017,CS348,8,BB,5/4/2017 20:08:42,CORE
1401CS25,6,2017,CS362,8,BB,5/11/2017 19:34:07,CORE
1401CS25,6,2017,CS399,3,BB,5/1/2017 11:56:22,CORE
1401CS25,6,2017,HS331,6,BC,5/3/2017 10:50:27,HS Elective
1401CS26,6,2017,CS302,6,BB,5/11/2017 20:17:02,CORE
1401CS26,6,2017,CS346,6,BB,5/2/2017 14:14:19,CORE
1401CS26,6,2017,CS347,3,BB,5/2/2017 14:29:48,CORE
1401CS26,6,2017,CS348,8,CC,5/4/2017 20:08:42,CORE
1401CS26,6,2017,CS362,8,BC,5/11/2017 19:34:07,CORE
1401CS26,6,2017,CS399,3,BC,5/1/2017 11:56:22,CORE
1401CS26,6,2017,HS312,6,CC,5/3/2017 16:39:10,HS Elective
1401CS27,6,2017,CS302,6,BB,5/11/2017 20:17:02,CORE
1401CS27,6,2017,CS346,6,CC,5/2/2017 14:14:19,CORE
1401CS27,6,2017,CS347,3,BB,5/2/2017 14:29:48,CORE
1401CS27,6,2017,CS348,8,BC,5/4/2017 20:08:42,CORE
1401CS27,6,2017,CS362,8,BC,5/11/2017 19:34:07,CORE
1401CS27,6,2017,CS399,3,BB,5/1/2017 11:56:22,CORE
1401CS27,6,2017,HS312,6,BC,5/3/2017 16:39:10,HS Elective
1401CS28,6,2017,CS302,6,AA,5/11/2017 20:17:02,CORE
1401CS28,6,2017,CS346,6,AA,5/2/2017 14:14:19,CORE
1401CS28,6,2017,CS347,3,AA,5/2/2017 14:29:48,CORE
1401CS28,6,2017,CS348,8,AA,5/4/2017 20:08:42,CORE
1401CS28,6,2017,CS362,8,AA,5/11/2017 19:34:07,CORE
1401CS28,6,2017,CS399,3,AB,5/1/2017 11:56:22,CORE
1401CS28,6,2017,HS331,6,BB,5/3/2017 10:50:27,HS Elective
1401CS29,6,2017,CS302,6,AB,5/11/2017 20:17:02,CORE
1401CS29,6,2017,CS346,6,BB,5/2/2017 14:14:19,CORE
1401CS29,6,2017,CS347,3,BB,5/2/2017 14:29:48,CORE
1401CS29,6,2017,CS348,8,BB,5/4/2017 20:08:42,CORE
1401CS29,6,2017,CS362,8,BB,5/11/2017 19:34:07,CORE
1401CS29,6,2017,HS311,6,BB,5/4/2017 12:14:36,HS Elective
1401CS30,6,2017,CS302,6,BC,5/11/2017 20:17:02,CORE
1401CS30,6,2017,CS346,6,BC,5/2/2017 14:14:19,CORE
1401CS30,6,2017,CS347,3,AB,5/2/2017 14:29:48,CORE
1401CS30,6,2017,CS348,8,BC,5/4/2017 20:08:42,CORE
1401CS30,6,2017,CS362,8,BC,5/11/2017 19:34:07,CORE
1401CS30,6,2017,CS399,3,BC,5/1/2017 11:56:22,CORE
1401CS30,6,2017,HS312,6,CC,5/3/2017 16:39:10,HS Elective
1401CS31,6,2017,CS302,6,AB,5/11/2017 20:17:02,CORE
1401CS31,6,2017,CS346,6,BB,5/2/2017 14:14:19,CORE
1401CS31,6,2017,CS347,3,AB,5/2/2017 14:29:49,CORE
1401CS31,6,2017,CS348,8,BB,5/4/2017 20:08:42,CORE
1401CS31,6,2017,CS362,8,BB,5/11/2017 19:34:07,CORE
1401CS31,6,2017,CS399,3,BB,5/1/2017 11:56:22,CORE
1401CS31,6,2017,HS312,6,AB,5/3/2017 16:39:10,HS Elective
1401CS32,6,2017,CS302,6,BC,5/11/2017 20:17:02,CORE
1401CS32,6,2017,CS346,6,CC,5/2/2017 14:14:20,CORE
1401CS32,6,2017,CS347,3,BC,5/2/2017 14:29:49,CORE
1401CS32,6,2017,CS348,8,CD,5/4/2017 20:08:42,CORE
1401CS32,6,2017,CS362,8,CD,5/11/2017 19:34:07,CORE
1401CS32,6,2017,CS399,3,BC,5/1/2017 11:56:22,CORE
1401CS32,6,2017,HS312,6,BC,5/3/2017 16:39:10,HS Elective
1401CS33,6,2017,CS302,6,BB,5/11/2017 20:17:02,CORE
1401CS33,6,2017,CS346,6,BC,5/2/2017 14:14:20,CORE
1401CS33,6,2017,CS347,3,BC,5/2/2017 14:29:49,CORE
1401CS33,6,2017,CS348,8,BC,5/4/2017 20:08:42,CORE
1401CS33,6,2017,CS362,8,CC,5/11/2017 19:34:07,CORE
1401CS33,6,2017,CS399,3,AA,5/1/2017 11:56:22,CORE
1401CS33,6,2017,HS311,6,BC,5/4/2017 12:14:36,HS Elective
1401CS34,6,2017,CS302,6,AB,5/11/2017 20:17:02,CORE
1401CS34,6,2017,CS346,6,BB,5/2/2017 14:14:20,CORE
1401CS34,6,2017,CS347,3,AA,5/2/2017 14:29:49,CORE
1401CS34,6,2017,CS348,8,BB,5/4/2017 20:08:42,CORE
1401CS34,6,2017,CS362,8,BB,5/11/2017 19:34:07,CORE
1401CS34,6,2017,CS399,3,AA,5/1/2017 11:56:22,CORE
1401CS34,6,2017,HS331,6,BB,5/3/2017 10:50:27,HS Elective
1401CS35,6,2017,CS302,6,AB,5/11/2017 20:17:02,CORE
1401CS35,6,2017,CS346,6,BB,5/2/2017 14:14:20,CORE
1401CS35,6,2017,CS347,3,AA,5/2/2017 14:29:49,CORE
1401CS35,6,2017,CS348,8,AB,5/4/2017 20:08:42,CORE
1401CS35,6,2017,CS362,8,BB,5/11/2017 19:34:07,CORE
1401CS35,6,2017,HS312,6,AA,5/3/2017 16:39:10,HS Elective
1401CS36,6,2017,CS302,6,BB,5/11/2017 20:17:02,CORE
1401CS36,6,2017,CS346,6,BB,5/2/2017 14:14:20,CORE
1401CS36,6,2017,CS347,3,AB,5/2/2017 14:29:49,CORE
1401CS36,6,2017,CS348,8,AB,5/4/2017 20:08:42,CORE
1401CS36,6,2017,CS362,8,BB,5/11/2017 19:34:07,CORE
1401CS36,6,2017,CS399,3,AB,5/1/2017 11:56:22,CORE
1401CS36,6,2017,HS331,6,BB,5/3/2017 10:50:27,HS Elective
1401CS37,6,2017,CS302,6,AB,5/11/2017 20:17:02,CORE
1401CS37,6,2017,CS346,6,BC,5/2/2017 14:14:20,CORE
1401CS37,6,2017,CS347,3,CC,5/2/2017 14:29:49,CORE
1401CS37,6,2017,CS348,8,CC,5/4/2017 20:08:42,CORE
1401CS37,6,2017,CS362,8,BB,5/11/2017 19:34:07,CORE
1401CS37,6,2017,CS399,3,BB,5/1/2017 11:56:22,CORE
1401CS37,6,2017,HS311,6,CD,5/4/2017 12:14:36,HS Elective
1401CS38,6,2017,CS302,6,BB,5/11/2017 20:17:03,CORE
1401CS38,6,2017,CS346,6,BB,5/2/2017 14:14:20,CORE
1401CS38,6,2017,CS347,3,AB,5/2/2017 14:29:49,CORE
1401CS38,6,2017,CS348,8,AB,5/4/2017 20:08:42,CORE
1401CS38,6,2017,CS362,8,AB,5/11/2017 19:34:07,CORE
1401CS38,6,2017,CS399,3,BC,5/1/2017 11:56:22,CORE
1401CS38,6,2017,HS331,6,BC,5/3/2017 10:50:27,HS Elective
1401CS39,6,2017,CS302,6,BB,5/11/2017 20:17:03,CORE
1401CS39,6,2017,CS346,6,BC,5/2/2017 14:14:20,CORE
1401CS39,6,2017,CS347,3,CD,5/2/2017 14:29:49,CORE
1401CS39,6,2017,CS348,8,CD,5/4/2017 20:08:42,CORE
1401CS39,6,2017,CS362,8,BC,5/11/2017 19:34:07,CORE
1401CS39,6,2017,CS399,3,BC,5/1/2017 11:56:22,CORE
1401CS39,6,2017,HS312,6,BC,5/3/2017 16:39:10,HS Elective
1401CS40,6,2017,CS302,6,BB,5/11/2017 20:17:03,CORE
1401CS40,6,2017,CS346,6,BB,5/2/2017 14:14:20,CORE
1401CS40,6,2017,CS347,3,BC,5/2/2017 14:29:49,CORE
1401CS40,6,2017,CS348,8,BC,5/4/2017 20:08:42,CORE
1401CS40,6,2017,CS362,8,BC,5/11/2017 19:34:07,CORE
1401CS40,6,2017,CS399,3,AB,5/1/2017 11:56:22,CORE
1401CS40,6,2017,HS331,6,BC,5/3/2017 10:50:27,HS Elective
1401CS41,6,2017,CS302,6,BB,5/11/2017 20:17:03,CORE
1401CS41,6,2017,CS346,6,BB,5/2/2017 14:14:20,CORE
1401CS41,6,2017,CS347,3,AB,5/2/2017 14:29:49,CORE
1401CS41,6,2017,CS348,8,BB,5/4/2017 20:08:42,CORE
1401CS41,6,2017,CS362,8,BB,5/11/2017 19:34:07,CORE
1401CS41,6,2017,HS311,6,AB,5/4/2017 12:14:36,HS Elective
1401CS42,6,2017,CS302,6,BB,5/11/2017 20:17:03,CORE
1401CS42,6,2017,CS346,6,BC,5/2/2017 14:14:20,CORE
1401CS42,6,2017,CS347,3,CC,5/2/2017 14:29:49,CORE
1401CS42,6,2017,CS348,8,CC,5/4/2017 20:08:42,CORE
1401CS42,6,2017,CS362,8,CC,5/11/2017 19:34:07,CORE
1401CS42,6,2017,CS399,3,BB,5/1/2017 11:56:22,CORE
1401CS42,6,2017,HS312,6,BC,5/3/2017 16:39:10,HS Elective
1401CS43,6,2017,CS302,6,AB,5/11/2017 20:17:03,CORE
1401CS43,6,2017,CS346,6,BB,5/2/2017 14:14:20,CORE
1401CS43,6,2017,CS347,3,AB,5/2/2017 14:29:49,CORE
1401CS43,6,2017,CS348,8,BB,5/4/2017 20:08:42,CORE
1401CS43,6,2017,CS362,8,AA,5/11/2017 19:34:07,CORE
1401CS43,6,2017,CS399,3,AA,5/1/2017 11:56:22,CORE
1401CS43,6,2017,HS331,6,BB,5/3/2017 10:50:27,HS Elective
1401CS44,6,2017,CS302,6,AB,5/11/2017 20:17:03,CORE
1401CS44,6,2017,CS346,6,AB,5/2/2017 14:14:20,CORE
1401CS44,6,2017,CS347,3,AB,5/2/2017 14:29:49,CORE
1401CS44,6,2017,CS348,8,AB,5/4/2017 20:08:42,CORE
1401CS44,6,2017,CS362,8,BB,5/11/2017 19:34:07,CORE
1401CS44,6,2017,CS399,3,AA,5/1/2017 11:56:22,CORE
1401CS44,6,2017,HS312,6,AA,5/3/2017 16:39:10,HS Elective
1401CS45,6,2017,CS302,6,AA,5/11/2017 20:17:03,CORE
1401CS45,6,2017,CS346,6,AB,5/2/2017 14:14:20,CORE
1401CS45,6,2017,CS347,3,BC,5/2/2017 14:29:49,CORE
1401CS45,6,2017,CS348,8,BB,5/4/2017 20:08:42,CORE
1401CS45,6,2017,CS362,8,AB,5/11/2017 19:34:07,CORE
1401CS45,6,2017,CS399,3,AB,5/1/2017 11:56:22,CORE
1401CS45,6,2017,HS331,6,AB,5/3/2017 10:50:27,HS Elective
1401CS46,6,2017,CS302,6,BC,5/11/2017 20:17:03,CORE
1401CS46,6,2017,CS346,6,DD,5/2/2017 14:14:20,CORE
1401CS46,6,2017,CS347,3,BC,5/2/2017 14:29:49,CORE
1401CS46,6,2017,CS348,8,CC,5/4/2017 20:08:42,CORE
1401CS46,6,2017,CS362,8,BC,5/11/2017 19:34:07,CORE
1401CS46,6,2017,CS399,3,BB,5/1/2017 11:56:22,CORE
1401CS46,6,2017,HS312,6,AB,5/3/2017 16:39:10,HS Elective
1401CS47,6,2017,CS302,6,AA,5/11/2017 20:17:03,CORE
1401CS47,6,2017,CS346,6,AA,5/2/2017 14:14:20,CORE
1401CS47,6,2017,CS347,3,AA,5/2/2017 14:29:49,CORE
1401CS47,6,2017,CS348,8,AA,5/4/2017 20:08:42,CORE
1401CS47,6,2017,CS362,8,AB,5/11/2017 19:34:07,CORE
1401CS47,6,2017,HS311,6,BB,5/4/2017 12:14:36,HS Elective
1401CS48,6,2017,CS302,6,BB,5/11/2017 20:17:03,CORE
1401CS48,6,2017,CS346,6,BC,5/2/2017 14:14:20,CORE
1401CS48,6,2017,CS347,3,BB,5/2/2017 14:29:49,CORE
1401CS48,6,2017,CS348,8,BB,5/4/2017 20:08:42,CORE
1401CS48,6,2017,CS362,8,BB,5/11/2017 19:34:08,CORE
1401CS48,6,2017,CS399,3,BB,5/1/2017 11:56:22,CORE
1401CS48,6,2017,HS331,6,BC,5/3/2017 10:50:27,HS Elective
1401CS49,6,2017,CS302,6,BB,5/11/2017 20:17:03,CORE
1401CS49,6,2017,CS346,6,BB,5/2/2017 14:14:20,CORE
1401CS49,6,2017,CS347,3,AB,5/2/2017 14:29:49,CORE
1401CS49,6,2017,CS348,8,BB,5/4/2017 20:08:42,CORE
1401CS49,6,2017,CS362,8,AB,5/11/2017 19:34:08,CORE
1401CS49,6,2017,CS399,3,AB,5/1/2017 11:56:22,CORE
1401CS49,6,2017,HS311,6,CC,5/4/2017 12:14:36,HS Elective
1401CS50,6,2017,CS302,6,AB,5/11/2017 20:17:03,CORE
1401CS50,6,2017,CS346,6,AA,5/2/2017 14:14:20,CORE
1401CS50,6,2017,CS347,3,AB,5/2/2017 14:29:49,CORE
1401CS50,6,2017,CS348,8,AB,5/4/2017 20:08:42,CORE
1401CS50,6,2017,CS362,8,AA,5/11/2017 19:34:08,CORE
1401CS50,6,2017,CS399,3,AA,5/1/2017 11:56:22,CORE
1401CS50,6,2017,HS312,6,BC,5/3/2017 16:39:11,HS Elective
1401CS51,6,2017,CS302,6,BB,5/11/2017 20:17:03,CORE
1401CS51,6,2017,CS346,6,BB,5/2/2017 14:14:20,CORE
1401CS51,6,2017,CS347,3,AA,5/2/2017 14:29:49,CORE
1401CS51,6,2017,CS348,8,BB,5/4/2017 20:08:42,CORE
1401CS51,6,2017,CS362,8,BB,5/11/2017 19:34:08,CORE
1401CS51,6,2017,CS399,3,AB,5/1/2017 11:56:22,CORE
1401CS51,6,2017,HS331,6,BB,5/3/2017 10:50:27,HS Elective
1401CS52,6,2017,CS302,6,AB,5/11/2017 20:17:03,CORE
1401CS52,6,2017,CS346,6,AA,5/2/2017 14:14:20,CORE
1401CS52,6,2017,CS347,3,AA,5/2/2017 14:29:49,CORE
1401CS52,6,2017,CS348,8,AB,5/4/2017 20:08:42,CORE
1401CS52,6,2017,CS362,8,AB,5/11/2017 19:34:08,CORE
1401CS52,6,2017,CS399,3,BB,5/1/2017 11:56:22,CORE
1401CS52,6,2017,HS331,6,BC,5/3/2017 10:50:27,HS Elective
1401CS53,6,2017,CS302,6,AA,5/11/2017 20:17:03,CORE
1401CS53,6,2017,CS346,6,AB,5/2/2017 14:14:20,CORE
1401CS53,6,2017,CS347,3,AA,5/2/2017 14:29:49,CORE
1401CS53,6,2017,CS348,8,AB,5/4/2017 20:08:42,CORE
1401CS53,6,2017,CS362,8,AB,5/11/2017 19:34:08,CORE
1401CS53,6,2017,CS399,3,AA,5/1/2017 11:56:22,CORE
1401CS53,6,2017,HS331,6,AB,5/3/2017 10:50:27,HS Elective
1401CS54,6,2017,CS302,6,AA,5/11/2017 20:17:03,CORE
1401CS54,6,2017,CS346,6,AB,5/2/2017 14:14:20,CORE
1401CS54,6,2017,CS347,3,AB,5/2/2017 14:29:49,CORE
1401CS54,6,2017,CS348,8,AA,5/4/2017 20:08:42,CORE
1401CS54,6,2017,CS362,8,AA,5/11/2017 19:34:08,CORE
1401CS54,6,2017,CS399,3,AA,5/1/2017 11:56:22,CORE
1401CS54,6,2017,HS312,6,AB,5/3/2017 16:39:11,HS Elective
1401CS55,6,2017,CS302,6,AA,5/11/2017 20:17:03,CORE
1401CS55,6,2017,CS346,6,AB,5/2/2017 14:14:20,CORE
1401CS55,6,2017,CS347,3,BB,5/2/2017 14:29:49,CORE
1401CS55,6,2017,CS348,8,AB,5/4/2017 20:08:42,CORE
1401CS55,6,2017,CS362,8,AA,5/11/2017 19:34:08,CORE
1401CS55,6,2017,CS399,3,AA,5/1/2017 11:56:22,CORE
1401CS55,6,2017,HS331,6,AB,5/3/2017 10:50:28,HS Elective
1401CS56,6,2017,CS302,6,AB,5/11/2017 20:17:03,CORE
1401CS56,6,2017,CS346,6,AB,5/2/2017 14:14:20,CORE
1401CS56,6,2017,CS347,3,BC,5/2/2017 14:29:49,CORE
1401CS56,6,2017,CS348,8,BB,5/4/2017 20:08:42,CORE
1401CS56,6,2017,CS362,8,BB,5/11/2017 19:34:08,CORE
1401CS56,6,2017,CS399,3,AB,5/1/2017 11:56:23,CORE
1401CS56,6,2017,HS311,6,AB,5/4/2017 12:14:36,HS Elective
1401CS57,6,2017,CS302,6,AB,5/11/2017 20:17:03,CORE
1401CS57,6,2017,CS346,6,AB,5/2/2017 14:14:20,CORE
1401CS57,6,2017,CS347,3,AB,5/2/2017 14:29:49,CORE
1401CS57,6,2017,CS348,8,AB,5/4/2017 20:08:42,CORE
1401CS57,6,2017,CS362,8,AA,5/11/2017 19:34:08,CORE
1401CS57,6,2017,CS399,3,AB,5/1/2017 11:56:23,CORE
1401CS57,6,2017,HS311,6,BB,5/4/2017 12:14:36,HS Elective
1401EE01,6,2017,EE304,4,BC,5/2/2017 21:57:11,CORE
1401EE01,6,2017,EE321,3,BB,5/2/2017 12:14:38,CORE
1401EE01,6,2017,EE322,6,CD,5/3/2017 15:29:44,CORE
1401EE01,6,2017,EE340,6,CD,5/4/2017 14:04:23,CORE
1401EE01,6,2017,EE360,6,CD,5/4/2017 14:49:30,CORE
1401EE01,6,2017,EE361,3,BC,5/4/2017 14:55:51,CORE
1401EE01,6,2017,HS331,6,BC,5/3/2017 10:50:28,HS Elective
1401EE03,6,2017,EE304,4,BC,5/2/2017 21:57:11,CORE
1401EE03,6,2017,EE321,3,CD,5/2/2017 12:14:38,CORE
1401EE03,6,2017,EE322,6,CC,5/3/2017 15:29:44,CORE
1401EE03,6,2017,EE340,6,CC,5/4/2017 14:04:23,CORE
1401EE03,6,2017,EE351,6,CD,5/2/2017 20:28:23,CORE
1401EE03,6,2017,EE360,6,CC,5/4/2017 14:49:30,CORE
1401EE03,6,2017,EE361,3,BC,5/4/2017 14:55:51,CORE
1401EE03,6,2017,HS311,6,BC,5/4/2017 12:14:36,HS Elective
1401EE04,6,2017,EE304,4,BC,5/2/2017 21:57:11,CORE
1401EE04,6,2017,EE321,3,BB,5/2/2017 12:14:38,CORE
1401EE04,6,2017,EE322,6,BC,5/3/2017 15:29:44,CORE
1401EE04,6,2017,EE340,6,BC,5/4/2017 14:04:23,CORE
1401EE04,6,2017,EE351,6,BC,5/2/2017 20:28:23,CORE
1401EE04,6,2017,EE360,6,BB,5/4/2017 14:49:30,CORE
1401EE04,6,2017,EE361,3,BB,5/4/2017 14:55:51,CORE
1401EE04,6,2017,HS311,6,BB,5/4/2017 12:14:36,HS Elective
1401EE05,6,2017,EE304,4,CC,5/2/2017 21:57:11,CORE
1401EE05,6,2017,EE322,6,DD,5/3/2017 15:29:44,CORE
1401EE05,6,2017,EE340,6,CD,5/4/2017 14:04:23,CORE
1401EE05,6,2017,EE351,6,DD,5/2/2017 20:28:23,CORE
1401EE05,6,2017,EE360,6,CD,5/4/2017 14:49:31,CORE
1401EE05,6,2017,EE361,3,CC,5/4/2017 14:55:51,CORE
1401EE05,6,2017,HS331,6,BC,5/3/2017 10:50:28,HS Elective
1401EE06,6,2017,EE304,4,BB,5/2/2017 21:57:11,CORE
1401EE06,6,2017,EE321,3,BC,5/2/2017 12:14:38,CORE
1401EE06,6,2017,EE322,6,BC,5/3/2017 15:29:44,CORE
1401EE06,6,2017,EE340,6,BB,5/4/2017 14:04:24,CORE
1401EE06,6,2017,EE351,6,CD,5/2/2017 20:28:23,CORE
1401EE06,6,2017,EE360,6,CC,5/4/2017 14:49:31,CORE
1401EE06,6,2017,EE361,3,BB,5/4/2017 14:55:51,CORE
1401EE06,6,2017,HS311,6,CC,5/4/2017 12:14:36,HS Elective
1401EE08,6,2017,EE304,4,AB,5/2/2017 21:57:11,CORE
1401EE08,6,2017,EE321,3,AB,5/2/2017 12:14:38,CORE
1401EE08,6,2017,EE322,6,AA,5/3/2017 15:29:44,CORE
1401EE08,6,2017,EE340,6,AA,5/4/2017 14:04:24,CORE
1401EE08,6,2017,EE351,6,BC,5/2/2017 20:28:23,CORE
1401EE08,6,2017,EE360,6,AA,5/4/2017 14:49:31,CORE
1401EE08,6,2017,EE361,3,AA,5/4/2017 14:55:51,CORE
1401EE08,6,2017,HS331,6,AB,5/3/2017 10:50:28,HS Elective
1401EE09,6,2017,EE304,4,AB,5/2/2017 21:57:11,CORE
1401EE09,6,2017,EE321,3,AB,5/2/2017 12:14:38,CORE
1401EE09,6,2017,EE322,6,AB,5/3/2017 15:29:44,CORE
1401EE09,6,2017,EE340,6,AA,5/4/2017 14:04:24,CORE
1401EE09,6,2017,EE351,6,BB,5/2/2017 20:28:23,CORE
1401EE09,6,2017,EE360,6,BB,5/4/2017 14:49:31,CORE
1401EE09,6,2017,EE361,3,AB,5/4/2017 14:55:51,CORE
1401EE09,6,2017,HS331,6,AB,5/3/2017 10:50:28,HS Elective
1401EE10,6,2017,EE304,4,AA,5/2/2017 21:57:11,CORE
1401EE10,6,2017,EE321,3,AB,5/2/2017 12:14:38,CORE
1401EE10,6,2017,EE322,6,BB,5/3/2017 15:29:44,CORE
1401EE10,6,2017,EE340,6,BB,5/4/2017 14:04:24,CORE
1401EE10,6,2017,EE360,6,BB,5/4/2017 14:49:31,CORE
1401EE10,6,2017,EE361,3,AB,5/4/2017 14:55:51,CORE
1401EE10,6,2017,HS311,6,CC,5/4/2017 12:14:36,HS Elective
1401EE11,6,2017,EE304,4,BB,5/2/2017 21:57:11,CORE
1401EE11,6,2017,EE321,3,CC,5/2/2017 12:14:38,CORE
1401EE11,6,2017,EE322,6,DD,5/3/2017 15:29:44,CORE
1401EE11,6,2017,EE340,6,CD,5/4/2017 14:04:24,CORE
1401EE11,6,2017,EE351,6,DD,5/2/2017 20:28:23,CORE
1401EE11,6,2017,EE360,6,DD,5/4/2017 14:49:31,CORE
1401EE11,6,2017,EE361,3,AB,5/10/2019 22:12:04,CORE
1401EE11,6,2017,HS312,6,CD,5/3/2017 16:39:11,HS Elective
1401EE12,6,2017,EE304,4,BC,5/2/2017 21:57:11,CORE
1401EE12,6,2017,EE321,3,CD,5/2/2017 12:14:38,CORE
1401EE12,6,2017,EE322,6,F,5/3/2017 15:29:44,CORE
1401EE12,6,2017,EE340,6,F,5/4/2017 14:04:24,CORE
1401EE12,6,2017,EE351,6,F,5/2/2017 20:28:23,CORE
1401EE12,6,2017,EE360,6,CC,5/4/2017 14:49:31,CORE
1401EE12,6,2017,EE361,3,BC,5/10/2019 22:12:04,CORE
1401EE12,6,2017,HS312,6,DD,5/3/2017 16:39:11,HS Elective
1401EE14,6,2017,EE304,4,BC,5/2/2017 21:57:11,CORE
